C.albellus	C.profundus	C.steinmanni	193.456	192.047	173.197	18.172	105.725	83.1048	37.3314	126.084	82.6093
C.albellus	C.profundus	C.zuerichensis	222.81	182.55	177.435	90.7558	105.725	122.894	96.6304	152.351	82.6093
C.albellus	C.steinmanni	C.zuerichensis	222.501	183.65	177.937	90.7558	18.172	122.894	96.5814	62.4967	83.1048
C.confusus	C.duplex	C.fatioi	195.761	188.975	199.453	131.89	113.563	37.0112	120.076	108.888	30.3617
C.confusus	C.duplex	C.heglingus	186.145	174.762	223.157	125.424	113.563	40.9426	78.0893	75.2954	30.3617
C.confusus	C.duplex	C.profundus	189.633	185.808	199.672	153.088	113.563	34.9209	140.155	102.373	30.3617
C.confusus	C.duplex	C.steinmanni	193.428	184.402	199.184	68.9393	113.563	38.7367	52.6921	107.094	30.3617
C.confusus	C.duplex	C.zuerichensis	188.481	176.483	222.602	106.655	113.563	41.0631	59.7334	78.3697	30.3617
C.confusus	C.fatioi	C.heglingus	195.231	190.635	209.019	125.424	131.89	40.9426	106.276	118.053	37.0112
C.confusus	C.fatioi	C.profundus	178.283	181.245	221.688	153.088	131.89	34.9209	112.048	88.4247	37.0112
C.confusus	C.fatioi	C.steinmanni	173.367	171.127	235.65	68.9393	131.89	38.7367	4.71947	69.9289	37.0112
C.confusus	C.fatioi	C.zuerichensis	197.981	192.77	206.595	106.655	131.89	41.0631	92.2473	123.387	37.0112
C.confusus	C.heglingus	C.profundus	187.801	195.359	202.099	153.088	125.424	34.9209	146.905	110.157	40.9426
C.confusus	C.heglingus	C.steinmanni	190.995	193.352	204.537	68.9393	125.424	38.7367	57.805	111.751	40.9426
C.confusus	C.heglingus	C.zuerichensis	166.339	165.724	260.145	106.655	125.424	41.0631	11.869	32.0721	40.9426
C.confusus	C.profundus	C.steinmanni	184.858	179.656	211.586	68.9393	153.088	38.7367	37.3314	126.084	34.9209
C.confusus	C.profundus	C.zuerichensis	198.533	190.36	200.146	106.655	153.088	41.0631	96.6304	152.351	34.9209
C.confusus	C.steinmanni	C.zuerichensis	196.28	193.308	202.495	106.655	68.9393	41.0631	96.5814	62.4967	38.7367
C.duplex	C.fatioi	C.heglingus	181.094	214.413	184.403	78.0893	120.076	75.2954	106.276	118.053	108.888
C.duplex	C.fatioi	C.profundus	177.734	184.08	210.66	140.155	120.076	102.373	112.048	88.4247	108.888
C.duplex	C.fatioi	C.steinmanni	171.638	173.702	223.443	52.6921	120.076	107.094	4.71947	69.9289	108.888
C.duplex	C.fatioi	C.zuerichensis	184.979	215.409	183.116	59.7334	120.076	78.3697	92.2473	123.387	108.888
C.duplex	C.heglingus	C.profundus	211.336	184.364	177.241	140.155	78.0893	102.373	146.905	110.157	75.2954
C.duplex	C.heglingus	C.steinmanni	212.877	181.622	178.025	52.6921	78.0893	107.094	57.805	111.751	75.2954
C.duplex	C.heglingus	C.zuerichensis	174.571	171.681	219.983	59.7334	78.0893	78.3697	11.869	32.0721	75.2954
C.duplex	C.profundus	C.steinmanni	185.635	181.352	198.5	52.6921	140.155	107.094	37.3314	126.084	102.373
C.duplex	C.profundus	C.zuerichensis	188.627	212.709	176.376	59.7334	140.155	78.3697	96.6304	152.351	102.373
C.duplex	C.steinmanni	C.zuerichensis	185.745	214.11	177.179	59.7334	52.6921	78.3697	96.5814	62.4967	107.094
C.fatioi	C.heglingus	C.profundus	183.303	212.92	179.217	112.048	106.276	88.4247	146.905	110.157	118.053
C.fatioi	C.heglingus	C.steinmanni	176.576	225.071	171.734	4.71947	106.276	69.9289	57.805	111.751	118.053
C.fatioi	C.heglingus	C.zuerichensis	170.663	165.49	246.085	92.2473	106.276	123.387	11.869	32.0721	118.053
C.fatioi	C.profundus	C.steinmanni	183.304	202.182	169.589	4.71947	112.048	69.9289	37.3314	126.084	88.4247
C.fatioi	C.profundus	C.zuerichensis	218.409	183.619	179.579	92.2473	112.048	123.387	96.6304	152.351	88.4247
C.fatioi	C.steinmanni	C.zuerichensis	229.839	176.17	171.531	92.2473	4.71947	123.387	96.5814	62.4967	69.9289
C.heglingus	C.profundus	C.steinmanni	184.237	183.48	204.225	57.805	146.905	111.751	37.3314	126.084	110.157
C.heglingus	C.profundus	C.zuerichensis	168.412	247.92	163.284	11.869	146.905	32.0721	96.6304	152.351	110.157
C.heglingus	C.steinmanni	C.zuerichensis	167.734	247.998	162.764	11.869	57.805	32.0721	96.5814	62.4967	111.751
C.profundus	C.steinmanni	C.zuerichensis	209.618	184.502	183.904	96.6304	37.3314	152.351	96.5814	62.4967	126.084
